cbsa_code,cbsa_name,year,total_housing_units,occupied_units,vacant_units,owner_occupied,renter_occupied,avg_household_size,median_hh_income,median_home_value,median_gross_rent,acs_type,dq_flag
31140,Louisville/Jefferson County,2005,256600.0,241204.0,15396.0,149546.0,91658.0,2.5,33521.0,165565.0,698.0,1yr,
31140,Louisville/Jefferson County,2006,261274.0,245597.0,15677.0,152270.0,93327.0,2.5,34557.0,174924.0,719.0,1yr,
31140,Louisville/Jefferson County,2007,266314.0,250334.0,15980.0,155207.0,95127.0,2.5,35626.0,162541.0,742.0,1yr,
31140,Louisville/Jefferson County,2008,269172.0,253021.0,16151.0,156873.0,96148.0,2.5,36728.0,138736.0,765.0,1yr,
31140,Louisville/Jefferson County,2009,270852.0,254600.0,16252.0,157852.0,96748.0,2.5,37864.0,120722.0,788.0,1yr,
31140,Louisville/Jefferson County,2010,272637.0,272637.0,0.0,169034.0,103603.0,2.5,39035.0,113272.0,813.0,1yr,
31140,Louisville/Jefferson County,2011,274305.0,274305.0,0.0,170069.0,104236.0,2.5,40242.0,110536.0,838.0,1yr,
31140,Louisville/Jefferson County,2012,277145.0,277145.0,0.0,171829.0,105316.0,2.5,41487.0,117747.0,864.0,1yr,
31140,Louisville/Jefferson County,2013,280303.0,280303.0,0.0,173787.0,106516.0,2.5,42770.0,131913.0,891.0,1yr,
31140,Louisville/Jefferson County,2014,283687.0,283687.0,0.0,175885.0,107802.0,2.5,44093.0,149497.0,918.0,1yr,
31140,Louisville/Jefferson County,2015,286976.0,286976.0,0.0,177925.0,109051.0,2.5,45457.0,154821.0,947.0,1yr,
31140,Louisville/Jefferson County,2016,291376.0,291376.0,0.0,180653.0,110723.0,2.5,46863.0,165602.0,976.0,1yr,
31140,Louisville/Jefferson County,2017,296387.0,296387.0,0.0,183759.0,112628.0,2.5,48312.0,181874.0,1006.0,1yr,
31140,Louisville/Jefferson County,2018,301155.0,301155.0,0.0,186716.0,114439.0,2.5,49806.0,189084.0,1037.0,1yr,
31140,Louisville/Jefferson County,2019,306293.0,306293.0,0.0,189901.0,116392.0,2.5,51346.0,186501.0,1069.0,1yr,
31140,Louisville/Jefferson County,2020,310768.5,310768.5,0.0,192676.0,118092.5,2.5,52959.0,205916.5,1102.5,interpolated,IMPUTED_VALUE
31140,Louisville/Jefferson County,2021,315244.0,315244.0,0.0,195451.0,119793.0,2.5,54572.0,225332.0,1136.0,1yr,
31140,Louisville/Jefferson County,2022,320061.0,320061.0,0.0,198437.0,121624.0,2.5,56260.0,245266.0,1172.0,1yr,
31140,Louisville/Jefferson County,2023,326082.0,326082.0,0.0,202170.0,123912.0,2.5,58000.0,222232.0,1208.0,1yr,
31140,Louisville/Jefferson County,2024,330877.0,330877.0,0.0,205143.0,125734.0,2.5,59793.0,228315.0,1245.0,1yr,
32820,Memphis,2005,270991.0,254731.0,16260.0,157933.0,96798.0,2.5,30053.0,131007.0,626.0,1yr,
32820,Memphis,2006,279872.0,263079.0,16793.0,163108.0,99971.0,2.5,30982.0,139298.0,645.0,1yr,
32820,Memphis,2007,286754.0,269548.0,17206.0,167119.0,102429.0,2.5,31941.0,130273.0,665.0,1yr,
32820,Memphis,2008,289062.0,271718.0,17344.0,168465.0,103253.0,2.5,32929.0,111986.0,686.0,1yr,
32820,Memphis,2009,290383.0,272960.0,17423.0,169235.0,103725.0,2.5,33947.0,96623.0,707.0,1yr,
32820,Memphis,2010,292067.0,292067.0,0.0,181081.0,110986.0,2.5,34997.0,94268.0,729.0,1yr,
32820,Memphis,2011,293551.0,293551.0,0.0,182001.0,111550.0,2.5,36079.0,89152.0,751.0,1yr,
32820,Memphis,2012,296227.0,296227.0,0.0,183660.0,112567.0,2.5,37195.0,97650.0,774.0,1yr,
32820,Memphis,2013,299037.0,299037.0,0.0,185402.0,113635.0,2.5,38346.0,105182.0,798.0,1yr,
32820,Memphis,2014,301389.0,301389.0,0.0,186861.0,114528.0,2.5,39532.0,122418.0,823.0,1yr,
32820,Memphis,2015,304474.0,304474.0,0.0,188773.0,115701.0,2.5,40754.0,123193.0,849.0,1yr,
32820,Memphis,2016,307929.0,307929.0,0.0,190915.0,117014.0,2.5,42015.0,139638.0,875.0,1yr,
32820,Memphis,2017,310930.0,310930.0,0.0,192776.0,118154.0,2.5,43314.0,143292.0,902.0,1yr,
32820,Memphis,2018,314513.0,314513.0,0.0,194998.0,119515.0,2.5,44654.0,152993.0,930.0,1yr,
32820,Memphis,2019,317343.0,317343.0,0.0,196752.0,120591.0,2.5,46035.0,158221.0,959.0,1yr,
32820,Memphis,2020,321394.0,321394.0,0.0,199263.5,122130.5,2.5,47480.5,168925.5,989.0,interpolated,IMPUTED_VALUE
32820,Memphis,2021,325445.0,325445.0,0.0,201775.0,123670.0,2.5,48926.0,179630.0,1019.0,1yr,
32820,Memphis,2022,328852.0,328852.0,0.0,203888.0,124964.0,2.5,50440.0,198659.0,1050.0,1yr,
32820,Memphis,2023,332035.0,332035.0,0.0,205861.0,126174.0,2.5,52000.0,184975.0,1083.0,1yr,
32820,Memphis,2024,335386.0,335386.0,0.0,207939.0,127447.0,2.5,53608.0,190380.0,1116.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2005,1150260.0,1081244.0,69016.0,670371.0,410873.0,2.5,35832.0,324949.0,746.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2006,1180211.0,1109398.0,70813.0,687826.0,421572.0,2.5,36941.0,322101.0,769.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2007,1191795.0,1120287.0,71508.0,694577.0,425710.0,2.5,38083.0,313807.0,793.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2008,1196640.0,1124841.0,71799.0,697401.0,427440.0,2.5,39261.0,270116.0,817.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2009,1197855.0,1125983.0,71872.0,698109.0,427874.0,2.5,40475.0,233379.0,843.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2010,1200912.0,1200912.0,0.0,744565.0,456347.0,2.5,41727.0,223933.0,869.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2011,1205491.0,1205491.0,0.0,747404.0,458087.0,2.5,43018.0,215366.0,896.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2012,1215342.0,1215342.0,0.0,753512.0,461830.0,2.5,44348.0,222517.0,923.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2013,1231319.0,1231319.0,0.0,763417.0,467902.0,2.5,45720.0,246619.0,952.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2014,1243007.0,1243007.0,0.0,770664.0,472343.0,2.5,47134.0,276606.0,981.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2015,1262231.0,1262231.0,0.0,782583.0,479648.0,2.5,48592.0,298817.0,1012.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2016,1277124.0,1277124.0,0.0,791816.0,485308.0,2.5,50094.0,316087.0,1043.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2017,1292919.0,1292919.0,0.0,801609.0,491310.0,2.5,51644.0,330800.0,1075.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2018,1308558.0,1308558.0,0.0,811305.0,497253.0,2.5,53241.0,352898.0,1109.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2019,1325241.0,1325241.0,0.0,821649.0,503592.0,2.5,54888.0,356042.0,1143.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2020,1344543.5,1344543.5,0.0,833616.5,510927.0,2.5,56611.5,394334.0,1179.0,interpolated,IMPUTED_VALUE
33100,Miami-Fort Lauderdale-Pompano Beach,2021,1363846.0,1363846.0,0.0,845584.0,518262.0,2.5,58335.0,432626.0,1215.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2022,1379639.0,1379639.0,0.0,855376.0,524263.0,2.5,60140.0,464052.0,1252.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2023,1396904.0,1396904.0,0.0,866080.0,530824.0,2.5,62000.0,413008.0,1291.0,1yr,
33100,Miami-Fort Lauderdale-Pompano Beach,2024,1409598.0,1409598.0,0.0,873950.0,535648.0,2.5,63917.0,416748.0,1331.0,1yr,
33340,Milwaukee-Waukesha,2005,338563.0,318249.0,20314.0,197314.0,120935.0,2.5,33521.0,165739.0,698.0,1yr,
33340,Milwaukee-Waukesha,2006,341735.0,321230.0,20505.0,199162.0,122068.0,2.5,34557.0,180579.0,719.0,1yr,
33340,Milwaukee-Waukesha,2007,343964.0,323326.0,20638.0,200462.0,122864.0,2.5,35626.0,164533.0,742.0,1yr,
33340,Milwaukee-Waukesha,2008,345438.0,324711.0,20727.0,201320.0,123391.0,2.5,36728.0,142392.0,765.0,1yr,
33340,Milwaukee-Waukesha,2009,345990.0,325230.0,20760.0,201642.0,123588.0,2.5,37864.0,126971.0,788.0,1yr,
33340,Milwaukee-Waukesha,2010,347001.0,347001.0,0.0,215140.0,131861.0,2.5,39035.0,121007.0,813.0,1yr,
33340,Milwaukee-Waukesha,2011,347692.0,347692.0,0.0,215569.0,132123.0,2.5,40242.0,114260.0,838.0,1yr,
33340,Milwaukee-Waukesha,2012,348566.0,348566.0,0.0,216110.0,132456.0,2.5,41487.0,126474.0,864.0,1yr,
33340,Milwaukee-Waukesha,2013,349631.0,349631.0,0.0,216771.0,132860.0,2.5,42770.0,134190.0,891.0,1yr,
33340,Milwaukee-Waukesha,2014,351079.0,351079.0,0.0,217668.0,133411.0,2.5,44093.0,148516.0,918.0,1yr,
33340,Milwaukee-Waukesha,2015,353108.0,353108.0,0.0,218926.0,134182.0,2.5,45457.0,164326.0,947.0,1yr,
33340,Milwaukee-Waukesha,2016,356064.0,356064.0,0.0,220759.0,135305.0,2.5,46863.0,171828.0,976.0,1yr,
33340,Milwaukee-Waukesha,2017,358686.0,358686.0,0.0,222385.0,136301.0,2.5,48312.0,184269.0,1006.0,1yr,
33340,Milwaukee-Waukesha,2018,361399.0,361399.0,0.0,224067.0,137332.0,2.5,49806.0,191751.0,1037.0,1yr,
33340,Milwaukee-Waukesha,2019,362869.0,362869.0,0.0,224978.0,137891.0,2.5,51346.0,204032.0,1069.0,1yr,
33340,Milwaukee-Waukesha,2020,364731.5,364731.5,0.0,226133.0,138598.5,2.5,52959.0,220393.0,1102.5,interpolated,IMPUTED_VALUE
33340,Milwaukee-Waukesha,2021,366594.0,366594.0,0.0,227288.0,139306.0,2.5,54572.0,236754.0,1136.0,1yr,
33340,Milwaukee-Waukesha,2022,368764.0,368764.0,0.0,228633.0,140131.0,2.5,56260.0,247948.0,1172.0,1yr,
33340,Milwaukee-Waukesha,2023,370624.0,370624.0,0.0,229786.0,140838.0,2.5,58000.0,228347.0,1208.0,1yr,
33340,Milwaukee-Waukesha,2024,373582.0,373582.0,0.0,231620.0,141962.0,2.5,59793.0,237923.0,1245.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2005,662612.0,622855.0,39757.0,386170.0,236685.0,2.5,47392.0,224479.0,987.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2006,676034.0,635471.0,40563.0,393992.0,241479.0,2.5,48857.0,245729.0,1017.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2007,684098.0,643052.0,41046.0,398692.0,244360.0,2.5,50368.0,222341.0,1049.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2008,688174.0,646883.0,41291.0,401067.0,245816.0,2.5,51926.0,195903.0,1081.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2009,691204.0,649731.0,41473.0,402833.0,246898.0,2.5,53532.0,169424.0,1115.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2010,695195.0,695195.0,0.0,431020.0,264175.0,2.5,55188.0,160385.0,1149.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2011,698670.0,698670.0,0.0,433175.0,265495.0,2.5,56895.0,159046.0,1185.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2012,707982.0,707982.0,0.0,438948.0,269034.0,2.5,58654.0,166567.0,1221.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2013,717807.0,717807.0,0.0,445040.0,272767.0,2.5,60468.0,187236.0,1259.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2014,726977.0,726977.0,0.0,450725.0,276252.0,2.5,62338.0,204140.0,1298.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2015,736371.0,736371.0,0.0,456550.0,279821.0,2.5,64266.0,220625.0,1338.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2016,748057.0,748057.0,0.0,463795.0,284262.0,2.5,66254.0,241260.0,1380.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2017,760601.0,760601.0,0.0,471572.0,289029.0,2.5,68303.0,260130.0,1422.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2018,775998.0,775998.0,0.0,481118.0,294880.0,2.5,70416.0,256687.0,1467.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2019,795294.0,795294.0,0.0,493082.0,302212.0,2.5,72594.0,269496.0,1512.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2020,816241.5,816241.5,0.0,506069.5,310172.0,2.5,74873.5,296482.0,1559.5,interpolated,IMPUTED_VALUE
33460,Minneapolis-St. Paul-Bloomington,2021,837189.0,837189.0,0.0,519057.0,318132.0,2.5,77153.0,323468.0,1607.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2022,857691.0,857691.0,0.0,531768.0,325923.0,2.5,79540.0,348037.0,1657.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2023,873508.0,873508.0,0.0,541574.0,331934.0,2.5,82000.0,306200.0,1708.0,1yr,
33460,Minneapolis-St. Paul-Bloomington,2024,885083.0,885083.0,0.0,548751.0,336332.0,2.5,84536.0,315597.0,1761.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2005,378159.0,355469.0,22690.0,220390.0,135079.0,2.5,37566.0,264472.0,782.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2006,393309.0,369710.0,23599.0,229220.0,140490.0,2.5,38728.0,271367.0,806.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2007,406231.0,381856.0,24375.0,236750.0,145106.0,2.5,39926.0,249145.0,831.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2008,413591.0,388775.0,24816.0,241040.0,147735.0,2.5,41161.0,223308.0,857.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2009,417717.0,392653.0,25064.0,243444.0,149209.0,2.5,42434.0,188350.0,884.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2010,421966.0,421966.0,0.0,261618.0,160348.0,2.5,43746.0,179815.0,911.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2011,426548.0,426548.0,0.0,264459.0,162089.0,2.5,45099.0,177770.0,939.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2012,433884.0,433884.0,0.0,269008.0,164876.0,2.5,46494.0,186180.0,968.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2013,443786.0,443786.0,0.0,275147.0,168639.0,2.5,47932.0,212881.0,998.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2014,456784.0,456784.0,0.0,283206.0,173578.0,2.5,49415.0,232437.0,1029.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2015,472862.0,472862.0,0.0,293174.0,179688.0,2.5,50943.0,252242.0,1061.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2016,490679.0,490679.0,0.0,304220.0,186459.0,2.5,52518.0,270101.0,1094.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2017,508910.0,508910.0,0.0,315524.0,193386.0,2.5,54143.0,279295.0,1127.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2018,525786.0,525786.0,0.0,325987.0,199799.0,2.5,55817.0,304303.0,1162.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2019,546023.0,546023.0,0.0,338534.0,207489.0,2.5,57544.0,306616.0,1198.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2020,572672.5,572672.5,0.0,355056.5,217616.0,2.5,59351.0,330924.0,1236.0,interpolated,IMPUTED_VALUE
34980,Nashville-Davidson-Murfreesboro-Franklin,2021,599322.0,599322.0,0.0,371579.0,227743.0,2.5,61158.0,355232.0,1274.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2022,624735.0,624735.0,0.0,387335.0,237400.0,2.5,63050.0,380973.0,1313.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2023,645767.0,645767.0,0.0,400375.0,245392.0,2.5,65000.0,351566.0,1354.0,1yr,
34980,Nashville-Davidson-Murfreesboro-Franklin,2024,663452.0,663452.0,0.0,411340.0,252112.0,2.5,67010.0,359693.0,1396.0,1yr,
35380,New Orleans-Metairie,2005,231970.0,218051.0,13919.0,135191.0,82860.0,2.5,30053.0,152215.0,626.0,1yr,
35380,New Orleans-Metairie,2006,234080.0,220035.0,14045.0,136421.0,83614.0,2.5,30982.0,156302.0,645.0,1yr,
35380,New Orleans-Metairie,2007,237890.0,223616.0,14274.0,138641.0,84975.0,2.5,31941.0,144655.0,665.0,1yr,
35380,New Orleans-Metairie,2008,240810.0,226361.0,14449.0,140343.0,86018.0,2.5,32929.0,122892.0,686.0,1yr,
35380,New Orleans-Metairie,2009,242359.0,227817.0,14542.0,141246.0,86571.0,2.5,33947.0,108256.0,707.0,1yr,
35380,New Orleans-Metairie,2010,243311.0,243311.0,0.0,150852.0,92459.0,2.5,34997.0,103567.0,729.0,1yr,
35380,New Orleans-Metairie,2011,244295.0,244295.0,0.0,151462.0,92833.0,2.5,36079.0,98355.0,751.0,1yr,
35380,New Orleans-Metairie,2012,245031.0,245031.0,0.0,151919.0,93112.0,2.5,37195.0,104095.0,774.0,1yr,
35380,New Orleans-Metairie,2013,245839.0,245839.0,0.0,152420.0,93419.0,2.5,38346.0,120921.0,798.0,1yr,
35380,New Orleans-Metairie,2014,246831.0,246831.0,0.0,153035.0,93796.0,2.5,39532.0,131978.0,823.0,1yr,
35380,New Orleans-Metairie,2015,247422.0,247422.0,0.0,153401.0,94021.0,2.5,40754.0,146406.0,849.0,1yr,
35380,New Orleans-Metairie,2016,248321.0,248321.0,0.0,153959.0,94362.0,2.5,42015.0,152217.0,875.0,1yr,
35380,New Orleans-Metairie,2017,249176.0,249176.0,0.0,154489.0,94687.0,2.5,43314.0,158925.0,902.0,1yr,
35380,New Orleans-Metairie,2018,250866.0,250866.0,0.0,155536.0,95330.0,2.5,44654.0,166787.0,930.0,1yr,
35380,New Orleans-Metairie,2019,252515.0,252515.0,0.0,156559.0,95956.0,2.5,46035.0,167593.0,959.0,1yr,
35380,New Orleans-Metairie,2020,254727.5,254727.5,0.0,157930.5,96797.0,2.5,47480.5,186672.5,989.0,interpolated,IMPUTED_VALUE
35380,New Orleans-Metairie,2021,256940.0,256940.0,0.0,159302.0,97638.0,2.5,48926.0,205752.0,1019.0,1yr,
35380,New Orleans-Metairie,2022,258185.0,258185.0,0.0,160074.0,98111.0,2.5,50440.0,219782.0,1050.0,1yr,
35380,New Orleans-Metairie,2023,259701.0,259701.0,0.0,161014.0,98687.0,2.5,52000.0,203281.0,1083.0,1yr,
35380,New Orleans-Metairie,2024,260633.0,260633.0,0.0,161592.0,99041.0,2.5,53608.0,198776.0,1116.0,1yr,
35620,New York-Newark-Jersey City,2005,3641733.0,3423228.0,218505.0,2122401.0,1300827.0,2.5,47392.0,416597.0,987.0,1yr,
35620,New York-Newark-Jersey City,2006,3688416.0,3467110.0,221306.0,2149608.0,1317502.0,2.5,48857.0,431780.0,1017.0,1yr,
35620,New York-Newark-Jersey City,2007,3731155.0,3507285.0,223870.0,2174516.0,1332769.0,2.5,50368.0,384790.0,1049.0,1yr,
35620,New York-Newark-Jersey City,2008,3769735.0,3543550.0,226185.0,2197001.0,1346549.0,2.5,51926.0,342708.0,1081.0,1yr,
35620,New York-Newark-Jersey City,2009,3776393.0,3549809.0,226584.0,2200881.0,1348928.0,2.5,53532.0,304664.0,1115.0,1yr,
35620,New York-Newark-Jersey City,2010,3784894.0,3784894.0,0.0,2346634.0,1438260.0,2.5,55188.0,278787.0,1149.0,1yr,
35620,New York-Newark-Jersey City,2011,3796111.0,3796111.0,0.0,2353588.0,1442523.0,2.5,56895.0,270440.0,1185.0,1yr,
35620,New York-Newark-Jersey City,2012,3812285.0,3812285.0,0.0,2363616.0,1448669.0,2.5,58654.0,293312.0,1221.0,1yr,
35620,New York-Newark-Jersey City,2013,3840353.0,3840353.0,0.0,2381018.0,1459335.0,2.5,60468.0,319476.0,1259.0,1yr,
35620,New York-Newark-Jersey City,2014,3874748.0,3874748.0,0.0,2402343.0,1472405.0,2.5,62338.0,362544.0,1298.0,1yr,
35620,New York-Newark-Jersey City,2015,3944415.0,3944415.0,0.0,2445537.0,1498878.0,2.5,64266.0,403335.0,1338.0,1yr,
35620,New York-Newark-Jersey City,2016,3974300.0,3974300.0,0.0,2464066.0,1510234.0,2.5,66254.0,418723.0,1380.0,1yr,
35620,New York-Newark-Jersey City,2017,4010864.0,4010864.0,0.0,2486735.0,1524129.0,2.5,68303.0,446661.0,1422.0,1yr,
35620,New York-Newark-Jersey City,2018,4046514.0,4046514.0,0.0,2508838.0,1537676.0,2.5,70416.0,479084.0,1467.0,1yr,
35620,New York-Newark-Jersey City,2019,4094185.0,4094185.0,0.0,2538394.0,1555791.0,2.5,72594.0,473497.0,1512.0,1yr,
35620,New York-Newark-Jersey City,2020,4136745.0,4136745.0,0.0,2564781.5,1571963.5,2.5,74873.5,512069.0,1559.5,interpolated,IMPUTED_VALUE
35620,New York-Newark-Jersey City,2021,4179305.0,4179305.0,0.0,2591169.0,1588136.0,2.5,77153.0,550641.0,1607.0,1yr,
35620,New York-Newark-Jersey City,2022,4234680.0,4234680.0,0.0,2625501.0,1609179.0,2.5,79540.0,616353.0,1657.0,1yr,
35620,New York-Newark-Jersey City,2023,4283990.0,4283990.0,0.0,2656073.0,1627917.0,2.5,82000.0,543145.0,1708.0,1yr,
35620,New York-Newark-Jersey City,2024,4328784.0,4328784.0,0.0,2683846.0,1644938.0,2.5,84536.0,565136.0,1761.0,1yr,
36420,Oklahoma City,2005,248013.0,233132.0,14881.0,144541.0,88591.0,2.5,31787.0,150626.0,662.0,1yr,
36420,Oklahoma City,2006,254326.0,239066.0,15260.0,148220.0,90846.0,2.5,32770.0,158856.0,682.0,1yr,
36420,Oklahoma City,2007,259574.0,243999.0,15575.0,151279.0,92720.0,2.5,33783.0,141744.0,703.0,1yr,
36420,Oklahoma City,2008,262820.0,247050.0,15770.0,153171.0,93879.0,2.5,34828.0,125173.0,725.0,1yr,
36420,Oklahoma City,2009,265471.0,249542.0,15929.0,154716.0,94826.0,2.5,35905.0,105544.0,748.0,1yr,
36420,Oklahoma City,2010,268290.0,268290.0,0.0,166339.0,101951.0,2.5,37016.0,103684.0,771.0,1yr,
36420,Oklahoma City,2011,270765.0,270765.0,0.0,167874.0,102891.0,2.5,38161.0,98349.0,795.0,1yr,
36420,Oklahoma City,2012,276291.0,276291.0,0.0,171300.0,104991.0,2.5,39341.0,106724.0,819.0,1yr,
36420,Oklahoma City,2013,282671.0,282671.0,0.0,175256.0,107415.0,2.5,40558.0,123908.0,844.0,1yr,
36420,Oklahoma City,2014,289386.0,289386.0,0.0,179419.0,109967.0,2.5,41812.0,130293.0,871.0,1yr,
36420,Oklahoma City,2015,294385.0,294385.0,0.0,182518.0,111867.0,2.5,43105.0,141522.0,898.0,1yr,
36420,Oklahoma City,2016,300061.0,300061.0,0.0,186037.0,114024.0,2.5,44439.0,150603.0,925.0,1yr,
36420,Oklahoma City,2017,304521.0,304521.0,0.0,188803.0,115718.0,2.5,45813.0,162634.0,954.0,1yr,
36420,Oklahoma City,2018,309268.0,309268.0,0.0,191746.0,117522.0,2.5,47230.0,167192.0,983.0,1yr,
36420,Oklahoma City,2019,314775.0,314775.0,0.0,195160.0,119615.0,2.5,48691.0,174890.0,1014.0,1yr,
36420,Oklahoma City,2020,321385.0,321385.0,0.0,199258.0,122127.0,2.5,50220.0,191146.0,1046.0,interpolated,IMPUTED_VALUE
36420,Oklahoma City,2021,327995.0,327995.0,0.0,203356.0,124639.0,2.5,51749.0,207402.0,1078.0,1yr,
36420,Oklahoma City,2022,333954.0,333954.0,0.0,207051.0,126903.0,2.5,53350.0,226822.0,1111.0,1yr,
36420,Oklahoma City,2023,339627.0,339627.0,0.0,210568.0,129059.0,2.5,55000.0,202335.0,1145.0,1yr,
36420,Oklahoma City,2024,346192.0,346192.0,0.0,214639.0,131553.0,2.5,56701.0,199833.0,1181.0,1yr,
36740,Orlando-Kissimmee-Sanford,2005,534237.0,502182.0,32055.0,311352.0,190830.0,2.5,32365.0,262474.0,674.0,1yr,
36740,Orlando-Kissimmee-Sanford,2006,561793.0,528085.0,33708.0,327412.0,200673.0,2.5,33366.0,267116.0,695.0,1yr,
36740,Orlando-Kissimmee-Sanford,2007,577990.0,543310.0,34680.0,336852.0,206458.0,2.5,34398.0,248672.0,716.0,1yr,
36740,Orlando-Kissimmee-Sanford,2008,586454.0,551266.0,35188.0,341784.0,209482.0,2.5,35462.0,207049.0,738.0,1yr,
36740,Orlando-Kissimmee-Sanford,2009,589632.0,554254.0,35378.0,343637.0,210617.0,2.5,36558.0,195656.0,761.0,1yr,
36740,Orlando-Kissimmee-Sanford,2010,593516.0,593516.0,0.0,367979.0,225537.0,2.5,37689.0,181896.0,785.0,1yr,
36740,Orlando-Kissimmee-Sanford,2011,598550.0,598550.0,0.0,371101.0,227449.0,2.5,38855.0,170329.0,809.0,1yr,
36740,Orlando-Kissimmee-Sanford,2012,608646.0,608646.0,0.0,377360.0,231286.0,2.5,40056.0,180288.0,834.0,1yr,
36740,Orlando-Kissimmee-Sanford,2013,622014.0,622014.0,0.0,385648.0,236366.0,2.5,41295.0,212407.0,860.0,1yr,
36740,Orlando-Kissimmee-Sanford,2014,635890.0,635890.0,0.0,394251.0,241639.0,2.5,42572.0,223165.0,886.0,1yr,
36740,Orlando-Kissimmee-Sanford,2015,653776.0,653776.0,0.0,405341.0,248435.0,2.5,43889.0,236626.0,914.0,1yr,
36740,Orlando-Kissimmee-Sanford,2016,674219.0,674219.0,0.0,418015.0,256204.0,2.5,45247.0,258495.0,942.0,1yr,
36740,Orlando-Kissimmee-Sanford,2017,690809.0,690809.0,0.0,428301.0,262508.0,2.5,46646.0,267699.0,971.0,1yr,
36740,Orlando-Kissimmee-Sanford,2018,716431.0,716431.0,0.0,444187.0,272244.0,2.5,48089.0,292717.0,1001.0,1yr,
36740,Orlando-Kissimmee-Sanford,2019,737993.0,737993.0,0.0,457555.0,280438.0,2.5,49576.0,297620.0,1032.0,1yr,
36740,Orlando-Kissimmee-Sanford,2020,762397.0,762397.0,0.0,472685.5,289711.5,2.5,51133.0,324664.0,1064.5,interpolated,IMPUTED_VALUE
36740,Orlando-Kissimmee-Sanford,2021,786801.0,786801.0,0.0,487816.0,298985.0,2.5,52690.0,351708.0,1097.0,1yr,
36740,Orlando-Kissimmee-Sanford,2022,812239.0,812239.0,0.0,503588.0,308651.0,2.5,54320.0,370130.0,1131.0,1yr,
36740,Orlando-Kissimmee-Sanford,2023,834671.0,834671.0,0.0,517496.0,317175.0,2.5,56000.0,338796.0,1166.0,1yr,
36740,Orlando-Kissimmee-Sanford,2024,855925.0,855925.0,0.0,530673.0,325252.0,2.5,57731.0,354246.0,1202.0,1yr,
